"","participant","context","cue","response","sq1","sq2","sq3","sq4","sq5","sq6","sq7","sq8","sq_resp","condition","trial_type","type_dur","cue_rt","square_rt","accuracy","correct","square_rt_mili","cue_rt_mili","type_dur_mili","strength_strat","type","counterbalance","block","trialNum","resp_iscue","prop_is_cue","Lg10WF","Lg10CD","aoa","sum_na","nchar","z_cue_rt_mili","z_type_dur_mili","nchar_lg10","wf_z","aoa_z","wl_z","cd_z"
"8469","244","child","popularity","fame","0",1,1,0,0,0,0,1,"mismatch","load","mismatch",1.25274562835693,1.13782286643982,2.36027908325195,0.625,TRUE,2360.27908325195,1137.82286643982,1252.74562835693,"low","nonco","1","1",26,FALSE,0,2.6454,2.5132,7.26,0,4,-0.80135093302757,-0.75639566062532,0.602059991327962,-0.839549760896354,0.756979893403708,-0.764327787065989,-0.767693601855365
"8470","244","child","plaything","playground","1",0,0,0,0,1,0,1,"match","load","match",3.5522723197937,1.92462170124054,3.5956974029541,0.625,TRUE,3595.6974029541,1924.62170124054,3552.2723197937,"high","co","1","1",27,FALSE,0,2.4166,2.2878,4.28,0,10,-0.00237654279673037,0.5935910385101,1,-1.10206067426061,-0.57943998619926,2.53367481225518,-1.09116597848953
"8471","244","child","runner","race","0",0,1,0,1,0,0,1,"mismatch","load","match",2.78643202781677,2.73862624168396,1.33768618106842,0.625,FALSE,1337.68618106842,2738.62624168396,2786.43202781677,"low","co","1","1",29,FALSE,0,3.4994,3.0626,6,0,4,0.82422455595889,0.143987991204367,0.602059991327962,0.140276812587359,0.19191645437695,-0.764327787065989,0.0207523773940203
"8472","244","child","vehicle","car","0",0,1,1,0,1,0,0,"match","load","mismatch",1.21659123897552,0.919400691986084,1.99769496917725,0.625,FALSE,1997.69496917725,919.400691986084,1216.59123897552,"high","co","1","1",30,FALSE,0,4.3916,3.7122,3.37,0,3,-1.02315314717456,-0.777620874040768,0.477121254719662,1.16393169415899,-0.987541358829697,-1.31399488695285,0.952995748563297
"8473","244","child","shopper","store","0",1,0,1,0,0,0,1,"mismatch","load","mismatch",1.26271224021912,1.49381828308105,1.37077164649963,0.625,TRUE,1370.77164649963,1493.81828308105,1262.71224021912,"low","co","1","1",31,FALSE,0,3.6211,3.3316,4.76,0,5,-0.439846558141269,-0.750544546350589,0.698970004336019,0.279907835998329,-0.364177723712876,-0.214660687179126,0.406795275861593
"8474","244","child","knapsack","booksack","1",0,0,0,0,1,0,1,"mismatch","load","match",3.06090021133423,1.13497030735016,1.60784900188446,0.625,FALSE,1607.84900188446,1134.97030735016,3060.90021133423,"high","co","1","1",32,FALSE,0,2.2718,2.1206,5.38,0,8,-0.80424763490161,0.305120453142835,0.903089986991944,-1.26819520334778,-0.0861306346679632,1.43434061248146,-1.33111531909837
"8475","244","child","ponytail","hair","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",1.45622146129608,1.0329258441925,1.23303699493408,0.875,TRUE,1233.03699493408,1032.9258441925,1456.22146129608,"high","co","1","2",33,FALSE,0,3.8939,3.5603,3.17,0,4,-0.907871215824261,-0.636940787982932,0.602059991327962,0.592901617317247,-1.07723396819902,-0.764327787065989,0.735003494744619
"8476","244","child","odor","smell","1",1,1,1,1,1,1,1,"match","no_load","match",2.02017116546631,0.895121812820435,1.43843913078308,0.875,TRUE,1438.43913078308,895.121812820435,2020.17116546631,"high","nonco","1","2",34,FALSE,0,3.6275,3.3797,4.22,0,5,-1.04780773716486,-0.305861961002464,0.698970004336019,0.287250798609916,-0.606347769010058,-0.214660687179126,0.475823764397988
"8477","244","child","vanish","disappear","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",3.26450276374817,0.929790019989014,0.948277592658997,0.875,TRUE,948.277592658997,929.790019989014,3264.50276374817,"high","nonco","1","2",35,FALSE,0,3.0294,2.9232,5.37,0,9,-1.0126030463878,0.424649719183711,0.954242509439325,-0.398972004201102,-0.0906152651364294,1.98400771236832,-0.179301080027466
"8478","244","child","decreasing","lower","1",1,1,1,1,1,1,1,"match","no_load","match",1.4140522480011,1.4439754486084,2.56717896461487,0.875,TRUE,2567.17896461487,1443.9754486084,1414.0522480011,"low","nonco","1","2",36,FALSE,0,3.1517,3.0237,NA,1,5,-0.490460700560854,-0.661697133396632,0.698970004336019,-0.258652578045296,NA,-0.214660687179126,-0.0350731569940419
"8479","244","child","drown","water","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",1.67186093330383,1.82111287117004,0.876908004283905,0.875,TRUE,876.908004283905,1821.11287117004,1671.86093330383,"high","co","1","2",37,FALSE,0,4.0599,3.6157,2.37,0,5,-0.107487151418855,-0.510344988898226,0.698970004336019,0.783359710055299,-1.43600440567633,-0.214660687179126,0.814508240376974
"8480","244","child","adored","love","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",1.11712539196014,1.54489815235138,1.01850497722626,0.875,TRUE,1018.50497722626,1544.89815235138,1117.12539196014,"low","co","1","2",38,FALSE,0,4.7548,3.8679,5.17,0,4,-0.387976238056637,-0.836014443025656,0.602059991327962,1.58064482236658,-0.180307874505756,-0.764327787065989,1.17644139648672
"8481","244","child","acronym","word","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",1.08249711990356,3.31257963180542,0.877440094947815,0.875,TRUE,877.440094947815,3312.57963180542,1082.49711990356,"low","nonco","1","2",39,FALSE,0,4.0797,3.7116,4.42,0,4,1.40705976060096,-0.85634371637765,0.602059991327962,0.806077000634898,-0.516655159640732,-0.764327787065989,0.952134686336231
"8482","244","child","algorithm","pattern","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",1.89452004432678,2.60771656036377,0.880108714103699,0.875,TRUE,880.108714103699,2607.71656036377,1894.52004432678,"high","nonco","1","2",41,FALSE,0,2.8686,2.7185,6.89,0,7,0.691289073365548,-0.379628159456038,0.845098040014257,-0.583463939817239,0.591048566070454,0.884673512594598,-0.473066809827883
"8483","244","child","godliness","perfect","1",1,1,1,1,1,1,1,"match","no_load","match",2.68685102462769,2.83590483665466,1.22146141529083,0.875,TRUE,1221.46141529083,2835.90483665466,2686.85102462769,"low","nonco","1","2",42,FALSE,0,3.9081,3.5928,5.78,0,7,0.923008517832596,0.0855268173060836,0.845098040014257,0.609193815611707,0.0932545840706905,0.884673512594598,0.781644365377318
"8484","244","child","symmetry","straight","1",1,1,1,1,1,1,1,"mismatch","no_load","match",2.2763876914978,2.43855142593384,1.28866457939148,0.875,FALSE,1288.66457939148,2438.55142593384,2276.3876914978,"low","nonco","1","2",43,FALSE,0,3.7955,3.5552,6.8,0,8,0.519506142136747,-0.15544452791536,0.903089986991944,0.480003567164089,0.550686891854257,1.43434061248146,0.727684465814565
"8485","244","child","genes","dna","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",1.1154773235321,1.26789426803589,0.826344788074493,0.875,TRUE,826.344788074493,1267.89426803589,1115.4773235321,"low","co","1","2",44,FALSE,0,NA,NA,NA,3,3,-0.6692667023703,-0.836981977112302,0.477121254719662,NA,NA,-1.31399488695285,NA
"8486","244","child","residence","home","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",1.20440185070038,0.960603713989258,0.824283003807068,0.875,TRUE,824.283003807068,960.603713989258,1204.40185070038,"high","co","1","2",45,FALSE,0,4.5965,3.8723,3.87,0,4,-0.981312516603474,-0.784776917109685,0.602059991327962,1.39902123152059,-0.76330983540638,-0.764327787065989,1.18275585281853
"8487","244","child","auditorium","theater","1",1,1,1,1,1,1,1,"match","no_load","match",2.91247916221619,2.61188125610352,1.14116764068604,0.875,TRUE,1141.16764068604,2611.88125610352,2912.47916221619,"low","co","1","2",46,FALSE,0,3.0888,2.7745,6.94,0,7,0.695518216943275,0.217986677776265,0.845098040014257,-0.330820132462305,0.613471718412786,0.884673512594598,-0.392701001968462
"8488","244","child","roads","drive","1",1,1,1,1,1,1,1,"match","no_load","match",1.40859365463257,2.25310635566711,1.27728772163391,0.875,TRUE,1277.28772163391,2253.10635566711,1408.59365463257,"low","co","1","2",48,FALSE,0,3.8927,3.57,5.26,0,5,0.331191346303073,-0.664901718266617,0.698970004336019,0.591524811827575,-0.139946200289559,-0.214660687179126,0.74892400074884
"8489","244","child","stethoscope","doctor","1",1,1,1,1,1,1,1,"match","no_load","match",2.10751843452454,2.47082734107971,1.10065150260925,0.875,TRUE,1100.65150260925,2470.82734107971,2107.51843452454,"high","co","1","2",50,FALSE,0,4.1291,3.5687,4.6,0,6,0.552281520648014,-0.25458286436335,0.778151250383644,0.86275549329309,-0.435931811208338,0.335006412707736,0.747058365923532
"8490","244","child","reuse","again","1",1,1,1,1,1,1,1,"match","no_load","match",1.88782632350922,1.177778840065,1.38941037654877,0.875,TRUE,1389.41037654877,1177.778840065,1887.82632350922,"high","co","1","2",52,FALSE,0,4.6067,3.895,5.78,0,5,-0.760776648660022,-0.383557852512044,0.698970004336019,1.41072407818281,0.0932545840706905,-0.214660687179126,1.21533270707583
"8491","244","child","brimstone","jem","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",1.59840977191925,1.69101643562317,2.49381494522095,0.875,TRUE,2493.81494522095,1691.01643562317,1598.40977191925,"high","co","1","2",53,FALSE,0,NA,NA,NA,NA,3,-0.239596803422339,-0.553466076065638,0.477121254719662,NA,NA,-1.31399488695285,NA
"8492","244","child","salmon","fish","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",3.06808233261108,0.898294508457184,0.957432985305786,0.875,TRUE,957.432985305786,898.294508457184,3068.08233261108,"high","co","1","2",54,FALSE,0,3.6293,3.2327,4.05,0,4,-1.04458594469436,0.309336872213524,0.602059991327962,0.289316006844425,-0.682586486973986,-0.764327787065989,0.264863518767009
"8493","244","child","overdone","alot","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",1.34647285938263,2.58232712745667,0.924170017242432,0.875,TRUE,924.170017242432,2582.32712745667,1346.47285938263,"low","nonco","1","2",55,FALSE,0,4.4634,3.8565,6.26,0,4,0.665506744035588,-0.70137106982467,0.602059991327962,1.24631055595773,0.308516846557075,-0.764327787065989,1.16008121417248
"8494","244","child","growth","increase","1",1,1,1,1,1,1,1,"match","no_load","match",2.49124956130981,2.23490881919861,1.1201719045639,0.875,TRUE,1120.1719045639,2234.90881919861,2491.24956130981,"low","co","1","2",56,FALSE,0,2.6405,2.5705,7.42,0,8,0.312712206578227,-0.0293052369570325,0.903089986991944,-0.845171716645851,0.82873398089917,1.43434061248146,-0.685462159170637
"8495","244","child","illuminate","light","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",1.2846873998642,1.5523145198822,0.830904126167297,0.875,TRUE,830.904126167297,1552.3145198822,1284.6873998642,"high","nonco","1","2",57,FALSE,0,3.9256,3.5938,4.05,0,5,-0.380445103713806,-0.737643555315038,0.698970004336019,0.629272229002767,-0.682586486973986,-0.214660687179126,0.783079469089093
"8496","244","child","circulation","movement","1",1,1,1,1,1,1,1,"mismatch","no_load","match",3.84830760955811,2.12822365760803,1.7587423324585,0.875,FALSE,1758.7423324585,2128.22365760803,3848.30760955811,"high","co","1","2",58,FALSE,0,2.8797,2.7435,6.58,0,8,0.2043761133377,0.767384934943172,0.903089986991944,-0.570728489037766,0.452025021547997,1.43434061248146,-0.437189217033499
"8497","244","child","multitude","layers","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",2.69863104820251,3.46875238418579,0.949596524238586,0.875,TRUE,949.596524238586,3468.75238418579,2698.63104820251,"low","nonco","1","2",59,FALSE,0,2.0792,1.959,8.28,0,6,1.56564925525289,0.092442534005847,0.778151250383644,-1.48917248444024,1.21441220118727,0.335006412707736,-1.56302807892127
"8498","244","child","modification","change","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",1.86617660522461,1.03709471225739,0.830931007862091,0.875,TRUE,830.931007862091,1037.09471225739,1866.17660522461,"high","nonco","1","2",60,FALSE,0,4.0885,3.721,4.26,0,6,-0.903637835355498,-0.39626778618365,0.778151250383644,0.816173574225831,-0.588409247136193,0.335006412707736,0.96562466122692
"8499","244","child","turncoat","weather","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",2.76825189590454,1.49791979789734,0.736924409866333,0.875,TRUE,736.924409866333,1497.91979789734,2768.25189590454,"high","nonco","1","2",61,FALSE,0,3.2423,3.0137,5.94,0,7,-0.435681573199224,0.133314952982443,0.845098040014257,-0.154703763575009,0.165008671566152,0.884673512594598,-0.0494241941117952
"8500","244","child","inspection","check","1",1,1,1,1,1,1,1,"match","no_load","match",2.08031558990479,1.07138454914093,0.834648489952087,0.875,TRUE,834.648489952087,1071.38454914093,2080.31558990479,"low","co","1","2",64,FALSE,0,4.1532,3.7238,5.53,0,5,-0.868817370068352,-0.270552880520182,0.698970004336019,0.890406336877349,-0.018861177640968,-0.214660687179126,0.969642951619891
"8501","246","short","added","subtract","1",0,1,0,0,0,1,0,"mismatch","load","mismatch",4.75685596466064,2.17696499824524,1.83956956863403,0.53125,TRUE,1839.56956863403,2176.96499824524,4756.85596466064,"low","nonco","1","1",1,FALSE,0,1.4624,1.4314,6.53,0,8,-0.46370734996264,0.367020531325289,0.903089986991944,-2.19685050613199,0.429601869205666,1.43434061248146,-2.32018879725395
"8502","246","short","detest","test","0",0,0,1,1,0,0,1,"match","load","mismatch",2.0457980632782,2.67590498924255,2.66858649253845,0.53125,FALSE,2668.58649253845,2675.90498924255,2045.7980632782,"high","nonco","1","1",2,FALSE,0,3.6324,3.3214,6.26,0,4,-0.0443501408455664,-0.869722878835422,0.602059991327962,0.292872754359413,0.308516846557075,-0.764327787065989,0.392157218001485
"8503","246","short","golfer","hole","0",0,1,0,1,0,1,0,"match","load","mismatch",2.50839447975159,2.8237681388855,1.47788906097412,0.53125,FALSE,1477.88906097412,2823.7681388855,2508.39447975159,"low","co","1","1",3,FALSE,0,3.4728,3.2445,5.05,0,4,0.0799282871906,-0.65869342448637,0.602059991327962,0.109757624232948,-0.234123440127352,-0.764327787065989,0.281797742565959
"8504","246","short","roads","signs","1",1,0,0,0,0,1,0,"mismatch","load","match",2.33570885658264,3.38327693939209,1.73097538948059,0.53125,FALSE,1730.97538948059,3383.27693939209,2335.70885658264,"low","co","1","1",4,FALSE,0,3.0508,2.9365,4.32,0,5,0.550193355716944,-0.737469981185799,0.698970004336019,-0.374418972968605,-0.561501464325395,-0.214660687179126,-0.160214200660853
"8505","246","short","salmon","river","0",0,0,1,0,0,1,1,"mismatch","load","match",2.15846395492554,3.69328689575195,1.5345287322998,0.53125,FALSE,1534.5287322998,3693.28689575195,2158.46395492554,"high","co","1","1",5,FALSE,0,3.4518,3.0835,4.9,0,5,0.810755572503206,-0.818326411436598,0.698970004336019,0.0856635281636765,-0.301392897154347,-0.214660687179126,0.050746044970125
"8506","246","short","brimstone","rock","1",0,1,1,0,0,0,0,"match","load","mismatch",2.43479657173157,2.36833500862122,1.24317669868469,0.53125,FALSE,1243.17669868469,2368.33500862122,2434.79657173157,"high","co","1","1",6,FALSE,0,3.643,3.2801,3.22,0,4,-0.302861567086905,-0.69226767153545,0.602059991327962,0.305034536184854,-1.05481081585669,-0.764327787065989,0.332887434705162
"8507","246","short","drown","float","1",0,0,0,1,1,0,0,"match","load","match",2.15125250816345,2.00503587722778,1.35560154914856,0.53125,TRUE,1355.60154914856,2005.03587722778,2151.25250816345,"high","co","1","1",7,FALSE,0,2.5821,2.49,5.39,0,5,-0.60821313754586,-0.821616163845126,0.698970004336019,-0.912176250476587,-0.081646004199497,-0.214660687179126,-0.800988007968553
"8508","246","short","overdone","underdone","0",0,1,0,1,0,0,1,"mismatch","load","mismatch",3.99866986274719,2.33481574058533,1.56011044979095,0.53125,TRUE,1560.11044979095,2334.81574058533,3998.66986274719,"low","nonco","1","1",8,FALSE,0,0.7782,0.699,9.95,0,9,-0.331034387363509,0.0211475550459005,0.954242509439325,-2.98185910282702,1.96334548942115,1.98400771236832,-3.37125875575823
"8509","246","short","adored","hatred","1",0,1,1,0,0,0,0,"match","load","match",2.32977151870728,2.24612307548523,1.62303876876831,0.53125,TRUE,1623.03876876831,2246.12307548523,2329.77151870728,"low","co","1","1",9,FALSE,0,2.4425,2.3385,8.72,0,6,-0.405580242930601,-0.740178504484955,0.778151250383644,-1.07234462244184,1.41173594179979,0.335006412707736,-1.01840622030252
"8510","246","short","perspire","inspire","1",0,1,0,0,0,0,1,"match","load","match",2.98161578178406,2.60918521881104,2.91233897209167,0.53125,TRUE,2912.33897209167,2609.18521881104,2981.61578178406,"high","nonco","1","1",10,FALSE,0,2.2989,2.2201,8.11,0,7,-0.100427860062193,-0.442817058829299,0.845098040014257,-1.23710234603934,1.13817348322335,0.884673512594598,-1.18832249977672
"8511","246","short","multitude","altitude","0",1,0,1,1,0,0,0,"match","load","match",7.0206503868103,3.96238088607788,1.38482820987701,0.53125,TRUE,1384.82820987701,3962.38088607788,7020.6503868103,"low","nonco","1","1",11,FALSE,0,2.2989,2.1673,9.58,0,8,1.03692807182059,1.39972914006599,0.903089986991944,-1.23710234603934,1.7974141620879,1.43434061248146,-1.26409597575846
"8512","246","short","confound","impound","0",0,1,0,1,1,0,0,"match","load","mismatch",4.88320398330688,3.36642861366272,1.54120123386383,0.53125,FALSE,1541.20123386383,3366.42861366272,4883.20398330688,"high","nonco","1","1",12,FALSE,0,1.9345,1.8129,12.53,0,7,0.536032400524635,0.424658577111002,0.845098040014257,-1.6551922797366,3.12038015028547,0.884673512594598,-1.77269673121165
"8513","246","short","illuminate","moonlight","0",0,1,1,0,1,0,0,"match","load","match",3.10912823677063,3.1661376953125,1.71361744403839,0.53125,TRUE,1713.61744403839,3166.1376953125,3109.12823677063,"high","nonco","1","1",13,FALSE,0,2.5502,2.4082,5.5,0,9,0.367688627633326,-0.384647814882999,0.954242509439325,-0.948776329743719,-0.0323150690463671,1.98400771236832,-0.918379491591779
"8514","246","short","reinforcement","officer","1",1,0,0,0,0,1,0,"match","load","match",3.45786929130554,4.0042462348938,1.59997689723969,0.53125,TRUE,1599.97689723969,4004.2462348938,3457.86929130554,"low","nonco","1","1",14,FALSE,0,3.7215,3.3069,6.5,0,7,1.07211574199124,-0.225557446201233,0.845098040014257,0.395100561967608,0.416147977800267,0.884673512594598,0.371348214180742
"8515","246","short","knapsack","brownn","0",1,0,1,0,0,0,1,"mismatch","load","mismatch",5.13792610168457,4.95127391815186,2.16190385818481,0.53125,TRUE,2161.90385818481,4951.27391815186,5137.92610168457,"high","co","1","1",16,FALSE,0,NA,NA,NA,NA,6,1.86808899202852,0.540858936079778,0.778151250383644,NA,NA,0.335006412707736,NA
"8516","246","short","reuse","plastic","0",1,1,0,0,0,1,0,"mismatch","load","match",4.11402988433838,2.85811281204224,1.81883680820465,0.53125,FALSE,1818.83680820465,2858.11281204224,4114.02988433838,"high","co","1","1",17,FALSE,0,2.9814,2.8338,5.11,0,7,0.108794857405304,0.0737730435779401,0.845098040014257,-0.454044223788008,-0.207215657316554,0.884673512594598,-0.307599351860183
"8517","246","short","apostle","horse","0",0,0,1,1,0,0,1,"match","load","match",2.67194485664368,3.29240322113037,1.36145901679993,0.53125,TRUE,1361.45901679993,3292.40322113037,2671.94485664368,"low","nonco","1","1",19,FALSE,0,3.6756,3.1981,4.15,0,5,0.473814333069047,-0.584084228294931,0.698970004336019,0.342437751987629,-0.637740182289323,-0.214660687179126,0.215208930339582
"8518","246","short","vehicle","driver","0",1,1,0,0,0,0,1,"match","load","mismatch",2.39989447593689,5.60036897659302,1.23489034175873,0.53125,FALSE,1234.89034175873,5600.36897659302,2399.89447593689,"high","co","1","1",20,FALSE,0,3.3833,3.1458,4.95,0,6,2.41365097758007,-0.70818947717186,0.778151250383644,0.0070708814615288,-0.278969744812016,0.335006412707736,0.14015300621373
"8519","246","short","inspection","sticker","0",1,0,1,1,0,0,0,"mismatch","load","mismatch",4.2371244430542,5.32867240905762,1.24579763412476,0.53125,TRUE,1245.79763412476,5328.67240905762,4237.1244430542,"low","co","1","1",22,FALSE,0,2.1553,2.0253,4.42,0,7,2.18529102178542,0.12992691039163,0.845098040014257,-1.40186006963683,-0.516655159640732,0.884673512594598,-1.46788070283057
"8520","246","short","forum","vote","0",0,1,1,0,1,0,0,"mismatch","load","match",1.49298310279846,3.45361495018005,1.25732409954071,0.53125,FALSE,1257.32409954071,3453.61495018005,1492.98310279846,"low","co","1","1",23,FALSE,0,3.2435,2.8657,7.79,0,4,0.609312192513183,-1.1219086617591,0.602059991327962,-0.153326958085337,0.994665308232424,-0.764327787065989,-0.261819543454549
"8521","246","short","turncoat","hat","0",0,1,0,0,1,1,0,"mismatch","load","mismatch",2.10315251350403,3.49481320381165,1.14310550689697,0.53125,TRUE,1143.10550689697,3494.81320381165,2103.15251350403,"high","nonco","1","1",24,FALSE,0,3.5151,3.2378,3.33,0,3,0.643939171659328,-0.843558650353243,0.477121254719662,0.158290017743909,-1.00547988070356,-1.31399488695285,0.272182547697064
"8522","246","short","television","movie","1",1,0,0,0,0,1,0,"mismatch","load","match",2.16192030906677,2.82368874549866,2.06009197235107,0.53125,FALSE,2060.09197235107,2823.68874549866,2161.92030906677,"low","co","1","1",25,FALSE,0,3.7974,3.3226,3.56,0,5,0.0798615573438676,-0.816749675209321,0.698970004336019,0.482183509189404,-0.902333379928837,-0.214660687179126,0.393879342455615
"8523","246","short","circulation","bloodflow","0",0,1,0,0,1,1,0,"match","load","match",5.43595218658447,2.24165606498718,1.34166896343231,0.53125,TRUE,1341.66896343231,2241.65606498718,5435.95218658447,"high","co","1","1",26,FALSE,0,3.9774,3.5474,4.89,0,9,-0.409334748661467,0.676813906413684,0.954242509439325,0.688704332640303,-0.305877527622814,1.98400771236832,0.716490656862717
"8524","246","short","vanish","disappear","1",1,0,0,1,0,0,0,"mismatch","load","mismatch",6.04553079605103,1.76577150821686,2.6211838722229,0.53125,TRUE,2621.1838722229,1765.77150821686,6045.53079605103,"high","nonco","1","1",27,FALSE,0,3.0294,2.9232,5.37,0,9,-0.809313950950331,0.954894403273695,0.954242509439325,-0.398972004201102,-0.0906152651364294,1.98400771236832,-0.179301080027466
"8525","246","short","genes","parents","1",0,1,1,0,0,0,0,"match","load","mismatch",3.27878856658936,1.9696569442749,1.14214777946472,0.53125,FALSE,1142.14777946472,1969.6569442749,3278.78856658936,"low","co","1","1",29,FALSE,0,3.856,3.4628,4.22,0,7,-0.637948999277457,-0.307251351029533,0.845098040014257,0.549417510601752,-0.606347769010058,0.884673512594598,0.595080882846521
"8526","246","short","popularity","actor","0",1,0,1,1,0,0,0,"mismatch","load","match",7.28073215484619,3.08726453781128,1.60194945335388,0.53125,FALSE,1601.94945335388,3087.26453781128,7280.73215484619,"low","nonco","1","1",30,FALSE,0,3.1284,2.7597,7.17,0,5,0.301396031728458,1.51837448974935,0.698970004336019,-0.285385551303107,0.716618219187511,-0.214660687179126,-0.413940536902738
"8527","246","short","teller","bank","0",0,1,0,0,1,1,0,"mismatch","load","match",2.51144218444824,3.37511610984802,1.6374728679657,0.53125,FALSE,1637.4728679657,3375.11610984802,2511.44218444824,"high","co","1","1",32,FALSE,0,3.637,3.2017,6.44,0,4,0.543334208798615,-0.657303107924786,0.602059991327962,0.298150508736491,0.389240194989469,-0.764327787065989,0.220375303701974
"8528","246","short","visiting","family","1",1,1,1,1,1,1,1,"match","no_load","match",2.5772008895874,2.33824443817139,1.00720834732056,1,TRUE,1007.20834732056,2338.24443817139,2577.2008895874,"low","co","1","2",33,FALSE,0,4.2569,3.7276,3.38,0,6,-0.328152579778347,-0.627304986084568,0.778151250383644,1.00938527794323,-0.983056728361231,0.335006412707736,0.975096345724637
"8529","246","short","godliness","religion","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",3.74846029281616,1.77759635448456,1.09898900985718,1,TRUE,1098.98900985718,1777.59635448456,3748.46029281616,"low","nonco","1","2",35,FALSE,0,2.85,2.6444,7.06,0,8,-0.799375211585805,-0.0929942479062062,0.903089986991944,-0.604804424907165,0.667287284034381,1.43434061248146,-0.579407994870437
"8530","246","short","plaything","park","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",3.24924039840698,1.82703649997711,0.986923098564148,1,TRUE,986.923098564148,1827.03649997711,3249.24039840698,"high","co","1","2",36,FALSE,0,3.5657,3.2732,4.47,0,4,-0.757820952945088,-0.32073077626174,0.602059991327962,0.216345315891774,-0.4942320072984,-0.764327787065989,0.322985219093912
"8531","246","short","pony","farm","1",1,1,1,1,1,1,1,"match","no_load","match",2.69103765487671,1.3117219209671,0.764381527900696,1,TRUE,764.381527900696,1311.7219209671,2691.03765487671,"high","co","1","2",37,FALSE,0,3.1855,2.8645,3.85,0,4,-1.19094094246331,-0.57537438392599,0.602059991327962,-0.219872556752849,-0.772279096343313,-0.764327787065989,-0.26354166790868
"8532","246","short","countries","continents","1",1,1,1,1,1,1,1,"match","no_load","match",4.18749141693115,2.05249428749084,0.712838113307953,1,TRUE,712.838113307953,2052.49428749084,4187.49141693115,"low","nonco","1","2",38,FALSE,0,1.8808,1.7993,8.35,0,10,-0.568324520004362,0.107285078229834,1,-1.71680432539945,1.24580461446654,2.53367481225518,-1.7922141416918
"8533","246","short","stethoscope","doctor","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",2.48064351081848,1.32487511634827,0.883217811584473,1,TRUE,883.217811584473,1324.87511634827,2480.64351081848,"high","co","1","2",39,FALSE,0,4.1291,3.5687,4.6,0,6,-1.17988573060308,-0.671352994736084,0.778151250383644,0.86275549329309,-0.435931811208338,0.335006412707736,0.747058365923532
"8534","246","short","symmetry","circle","1",1,1,1,1,1,1,1,"match","no_load","match",3.95829081535339,2.70325183868408,0.808416128158569,1,TRUE,808.416128158569,2703.25183868408,3958.29081535339,"low","nonco","1","2",40,FALSE,0,3.0406,2.8388,3.67,0,6,-0.02136521547003,0.00272724733230185,0.778151250383644,-0.386121819630823,-0.853002444775707,0.335006412707736,-0.300423833301307
"8535","246","short","nemesis","enemy","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",2.10327863693237,1.84339082241058,0.940017819404602,1,TRUE,940.017819404602,1843.39082241058,2103.27863693237,"high","nonco","1","2",43,FALSE,0,3.3936,3.0899,7.26,0,5,-0.744075205688003,-0.84350111476214,0.698970004336019,0.0188884619145525,0.756979893403708,-0.214660687179126,0.0599307087254876
"8536","246","short","reside","home","1",1,1,1,1,1,1,1,"match","no_load","match",2.38185167312622,1.41708540916443,1.01916146278381,1,TRUE,1019.16146278381,1417.08540916443,2381.85167312622,"high","nonco","1","2",44,FALSE,0,4.5965,3.8723,3.87,0,4,-1.10238332200689,-0.716420329587644,0.602059991327962,1.39902123152059,-0.76330983540638,-0.764327787065989,1.18275585281853
"8537","246","short","algorithm","website","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",7.63055086135864,4.01629877090454,0.918001890182495,1,TRUE,918.001890182495,4016.29877090454,7630.55086135864,"high","nonco","1","2",45,FALSE,0,2.3444,2.1492,12.66,0,7,1.08224585373903,1.6779564668844,0.845098040014257,-1.18489847122258,3.17868034637553,0.884673512594598,-1.2900713529416
"8538","246","short","growth","trees","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",4.15403509140015,2.1712691783905,0.976762890815735,1,TRUE,976.762890815735,2171.2691783905,4154.03509140015,"low","co","1","2",46,FALSE,0,3.1948,2.9886,3.57,0,5,-0.468494665393382,0.0920228110139386,0.698970004336019,-0.209202314207886,-0.89784874946037,-0.214660687179126,-0.0854452972773571
